"URL","Game","Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=35991","Classic Joker 6 Reels","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35961","Cinderella Win Time","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35931","Candyways Bonanza 2 Megaways","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35886","Bonus Runner","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35871","Big Runner Deluxe","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35841","Bank or Prank","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35826","Atlantis Gold","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35811","9 Pyramids of Fortune","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35796","3 Jokers","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=35780","4 FANTASTIC FISH IN EGYPT","4ThePlayer"
"https://demo.firstlookgames.com/?xpid=4092&gid=35494","Rex the Hunt!","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35479","Triple Christmas Gold","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35464","Triple Royal Gold","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35449","Phoenix Paradise","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35434","Shifting Seas","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35419","Lost City of the Djinn","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35404","Lava Lava","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35374","Fortune Cats Golden Stacks!!","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35314","Full Moon Romance","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35299","Luchadora","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35254","Turning Totems","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35239","Spectra","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=35224","Flux","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=34822","Gems of Egypt - Queen of Alexandria","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=34788","Big Roar","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=34772","Holy Hand Grenade","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34756","Pine of Plinko Dream Drop","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34724","Huntress Wild Vengeance","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34708","Out of the Ice","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34692","Royal Potato","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34676","Crystal Golem","Print Studios"
"https://demo.firstlookgames.com/?xpid=4092&gid=34628","Coin Miner 2","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=34612","10  Swords","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=34563","Multi Jolly Wild","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=34547","Holla die Waldfee Hold and Win","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=34531","Ultimate Fire Link Olvera Street","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=34483","Wings of Hermes","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=34467","SteamSpin","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=34435","Luck Spinner","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=34419","Let It Slide","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=34387","Hattrick Heroes","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=34339","Money Track 2","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=34323","Mega Heist","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=34291","Black & White","Jade Rabbit Studio"
"https://demo.firstlookgames.com/?xpid=4092&gid=33118","9 Jokers Stick and Spin","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=33102","Hawaiian Dream Jackpot","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=33038","Vegas Rush","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=33021","Triple Eggs 100","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=33005","Hellcatraz 2 Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=32941","Mystery Mine","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=32925","Phoenix Fury","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=32909","Aloha Fruit Bonanza","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=32861","Book of Thieves","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=32813","Money Cart 3","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=32797","Over the Moon","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=32765","Aztec Bonus Pot","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32749","Raging Zeus","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32717","Coin Miner","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32701","Jet Lucky 2","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32685","777 Jackpot Diamond Hold and Win","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32669","Blackjack Bonus Wheel 1000","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32637","BlackJack Multi Hand VIP","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32621","Plinko","Gaming Corps"
"https://demo.firstlookgames.com/?xpid=4092&gid=32604","Beellionaires Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=32588","Slingo Pirate Treasure","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=32556","Drunken Sailor","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=31050","Giga Jar","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=31018","Crazy Jokers","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=31002","Reel Wolf","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=30986","Wild Outlaws","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=30970","Brood of Gods","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=30922","Diamond Desire","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=30810","Golden Avalanche","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=30778","Devil's Lock","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=30730","Flaming Tomatoes Cash Shot","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=30714","Guns, Love & Therapy","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=30682","Secret Spellbook Respin","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=30666","Autobahn Automat","HÃ¶lle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=30618","Bloxx Arctic","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=29882","Diamond Safari","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=29850","Enchanted Manor","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=29834","Girl with the Golden Eyes","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=29802","Mermaid Pays","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=29770","Egyptian Magic","Bragg"
"https://demo.firstlookgames.com/?xpid=4092&gid=29352","Sunstrike Supernova","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=29304","Christmas Krampus","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=29288","Rainbow Riches Crops of Cash","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=29144","Master Of Magic: First Strike","HITSqwad"
"https://demo.firstlookgames.com/?xpid=4092&gid=29128","Christmas Vibes Accumul8","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=29112","Gorilla Madness","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=29080","Ultra Hot Reels","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=29064","Wild Pumpkins","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=29048","Victoria Wild West","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=29032","Victoria Wild","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=29016","Sunstrike Respin","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28984","Scroll of Jiuweihu","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28968","Moooving Wilds","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28952","Micropirates & the Kraken of the Caribbean","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28936","Enchanted Forest","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28887","9k Kong in Vegas","4ThePlayer"
"https://demo.firstlookgames.com/?xpid=4092&gid=28871","Raging Rhino Mighty Ways","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=28821","Super Gems (Steinreich) XL","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28789","Fruits 6 DELUXE","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28741","Super Gems (Steinreich)","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28709","Winter Bells","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28677","Holla die Waldfee","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28645","Ring the Wild Bell","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28613","Fruits 20","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28597","Fruits","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28581","Bells XL","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28565","Bells 10","Hoelle Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28517","Retro Tapes","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28500","Sunstrike","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28484","Christmas Tree 2","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28468","Circus Fruits","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28452","Crypts of Fortune","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28436","Viking Runes","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28420","Street Muse","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28404","Crazy Mix","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28388","Day & Night","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28356","Book of Truth","TrueLab Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=28340","Hot Rod Racers","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28274","Stash & Grab Frenzy","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=28210","Mystery Mission - To The Moon","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28098","Space Stacks","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28082","Rasputin Megaways","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28066","Great Pigsby Megaways","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=28048","Spooky Vibes Accumul8","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=28032","Gold Fish Feeding Time","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=27968","Christmas Bonanza","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=27936","Max Megaways","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=27693","Golden Calaveras","Silverback Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=27661","300 Shields Mighty Ways","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=27613","Action Bank Cash Shot","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=27565","Aqua Lord","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=27469","Money Train 3","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=27453","Dragon Lair","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=27437","El Cowboy Megaways","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=27118","Neko Night Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=27086","4 Deals with the Devil","4ThePlayer"
"https://demo.firstlookgames.com/?xpid=4092&gid=27070","Carnival Cow Coin Combo","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=27038","Radiers of Fortune","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=27022","Pyramid of Light","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=27006","Beetle Bailey","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26989","Dead Riders Trail","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=26973","Deadly 5","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=26912","Valholl: Hall of the Slain","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26896","Xmas at the Cabin","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26880","Quartz SiO2","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26864","Spinjoy Society","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26848","Valley of The Muses","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26832","Weight of the Gun","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26800","Orango Tango","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26784","Total Summer Bliss","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26768","Valholl: Wild Hammers","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26752","Mr. Alchemister","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26736","Lucky Mr. Wild","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26688","Madame Clues","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26672","Cuddles & Co.","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26656","Cherry Supreme","Lady Luck Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=26625","Wild Rover","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26609","Wheely Wheely Big Win","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26561","Slingo XXXtreme","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26545","Slingo X-Scream","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26513","Slingo Who Wants to be a Millionaire","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26497","Slingo Wild Adventure","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26465","Slingo Super Spin","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26449","Slingo Starburst","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26433","Slingo Stampede","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26417","Slingo Showdown","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26401","Slingo Shark Week","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26385","Slingo Riches","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26369","Slingo Reveal","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26353","Slingo Reel Riches","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26321","Slingo Reel Extreme","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26305","Slingo Rainbow Riches","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26289","Slingo Racing","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26257","Slingo Lucky Streak","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26225","Slingo Lightning","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26209","Slingo Inca Trail","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26193","Slingo Fortunes","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26177","Slingo Fire and Ice","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26161","Slingo Extreme","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26145","Deal Or No Deal Slingo","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26129","Slingo Da Vinci Diamonds","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26097","Slingo Centurion","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26081","Slingo Cascade","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26065","Slingo Carnival","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26049","Slingo Big Wheel","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=26001","Slingo Ante Up","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25969","Red Hot Slingo","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25953","Pigasus","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25921","Mad Scatters Tea Party","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25905","Kat Ching","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25889","Frooti Booti","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25873","Fluffy Favourites","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25857","Book of Slingo","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25841","Blackjack X-change","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25825","Bar X XL","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25809","Bar X Colossal","Gaming Realms"
"https://demo.firstlookgames.com/?xpid=4092&gid=25777","Mad Cars","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25713","Wild Chapo Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25681","Fruit Storm","Apparat Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25633","Total Eclipse","Apparat Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25603","Danger High Voltage Megapays","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25512","Vegas Megaways","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25497","Lucky Mermaid","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=25482","Volatile Vikings 2 Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25467","4 Secret Pyramids","4ThePlayer"
"https://demo.firstlookgames.com/?xpid=4092&gid=25452","Ragnar: First Strike","HITSqwad"
"https://demo.firstlookgames.com/?xpid=4092&gid=25437","Bravo Mission: First Strike","HITSqwad"
"https://demo.firstlookgames.com/?xpid=4092&gid=25377","Wild Showdown","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25362","Stash & Grab","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25347","Book of Fusion","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25331","Summer Vibes Accumul8","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25284","Banana Town","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=25269","Cluedo Mighty Ways","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25164","Disco Dawgs","Light & Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=25028","Fat Banker","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24968","Snake Arena Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24878","Del Fruit","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=24863","Montezuma","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=24848","Book of Nibelungen","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=24788","Midnight Marauder","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24689","Temple Tumble 2 Dream Drop","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24429","Golden Catch","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24383","Nightfall","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24353","Star Clusters Megapays","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24338","Dancing Drums Prosperity","Light and Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=24278","The Great Pigsby Megapays","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24263","Orient Train","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=24233","Big Bamboo","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24188","Dummy Slot Machine","Reflex Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=24083","Book of Dino Unlimited","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23963","7 Fresh Fruits","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23948","Continental Princess","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23933","Defenders of Asgard","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=23888","Beast Mode","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23813","Bison Battle","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23798","Apollo Pays","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23783","Space Miners","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23708","Hazakura Ways","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23693","Aloha Spirit XtraLock","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23678","Secrets of the Festival","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=23663","Potion Payday","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=23648","Cocktail Book","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23633","Extra Win X","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23618","American Roulette","NetGaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23558","Wild Stocking","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=23525","El Andaluz","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23495","Kochbuch","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23465","Sweetania Unlimited","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23420","Feather of the Nile","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=23405","Fire Hopper","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23274","Cat to the Future","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=23259","Money Cart","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23244","Blazing Goals","NetGaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=23214","Bloxx Fruit","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=23094","Diamond Fruits","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22943","Apes of Doom","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=22928","Book of Blood","NetGaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22913","Gods of Rock!","Thunderkick"
"https://demo.firstlookgames.com/?xpid=4092&gid=22778","Realm of Hades","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22688","Rich Lady","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=22673","Bloxx Zeus","Swintt"
"https://demo.firstlookgames.com/?xpid=4092&gid=22643","Mega Mine","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22627","Hurricane Horse Coin Combo","Light and Wonder"
"https://demo.firstlookgames.com/?xpid=4092&gid=22597","Fat Drac","Push Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22582","Pirate Pays","Big Time Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22566","The Expendables New Missionâ„¢ Megawaysâ„¢","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=22520","Helios' Fury","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22459","Clover Fantasyâ„¢","Vibra Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22444","Mystic Jokerâ„¢","Vibra Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22429","Spin Jones and the Crystal Skullâ„¢","Vibra Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22414","Wild Gems","Vibra Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22338","Volatile Vikings","Relax Gaming"
"https://demo.firstlookgames.com/?xpid=4092&gid=22323","Extreme Megaways","Stakelogic"
"https://demo.firstlookgames.com/?xpid=4092&gid=22308","Beer Barrel Bash","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22248","Da Vinci Extreme","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22218","Dream Beauty","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22203","Fort of Fortune","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22188","FoxFire","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22173","Golden Knight","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22158","Guardians of the Deep","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22143","Interstellar Attack","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22128","Jaguar Princess","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22113","Joker's Riches 2","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22083","Legends of the Tomb","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22053","Lucky Rooster","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22023","Michelangelo","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=22008","Platinum Goddess","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=21993","Quadruple Da Vinci Diamonds","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=21978","Retro Riches","High 5 Games"
"https://demo.firstlookgames.com/?xpid=4092&gid=21963","Riddle of Riches","High 5 Games"
